,time_s,well,pt_fluor,concentration,fold_dilution,media,name,replicate,plate,date,blanked_pt_fluor,expected_blanked_pt_fluor,estimated_true_pt_fluor,F0_F_ratio,F_F0_ratio,u_blanked_pt_fluor,u_expected_blanked_pt_fluor,u_estimated_true_pt_fluor,u_F0_F_ratio,u_F_F0_ratio
309,140.031,G6,7368,7.038288288,64,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7303.715277777777,7119.49461961962,7277.845658158158,0.974687473902163,1.0259698896062532,4.018598709330847,267.3546406065672,0.3982395117354893,0.036732079993552366,0.03866470952490749
310,280.056,G6,7161,7.038288288,64,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7096.715277777777,7121.296421421422,7069.043856356356,1.0034772939796577,0.9965347556935072,4.018598709330847,267.3546406065672,0.3982395117354893,0.037817055774665646,0.037555419204351355
311,420.075,G6,7151,7.038288288,64,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7086.715277777777,7119.49461961962,7060.845658158158,1.0046424101911884,0.9953790421904397,4.018598709330847,267.3546406065672,0.3982395117354893,0.03786096445466494,0.03751186507059645
313,140.031,G7,7749,9923.986486,64,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7684.715277777777,7088.863988988989,7689.476288788788,0.9225108100459929,1.0839981375937955,4.018598709330847,267.3546406065672,0.3982395117354893,0.034765746000547444,0.04085155805900366
314,280.056,G7,7575,9923.986486,64,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7510.715277777777,7087.963088088088,7516.37718968969,0.9437558575067808,1.0595960724861675,4.018598709330847,267.3546406065672,0.3982395117354893,0.03556638850707183,0.03993194349454907
315,420.075,G7,7567,9923.986486,64,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7502.715277777777,7089.76488988989,7506.575387887888,0.9449881781572197,1.0582142963418404,4.018598709330847,267.3546406065672,0.3982395117354893,0.035612829841948045,0.039879869974065264
317,140.031,G8,6890,9923.986486,64,25 mM HEPES pH 7,DMSO,2,2,9/29/22,6825.715277777777,7087.963088088088,6831.37718968969,1.038388717681423,0.9630304942380926,4.018598709330847,267.3546406065672,0.3982395117354893,0.03913273114793456,0.036292780128071314
318,280.056,G8,6758,9923.986486,64,25 mM HEPES pH 7,DMSO,2,2,9/29/22,6693.715277777777,7087.062187187187,6700.27809059059,1.058706057284667,0.9445492383077185,4.018598709330847,267.3546406065672,0.3982395117354893,0.03989841256710956,0.035596296951966304
319,420.075,G8,6713,9923.986486,64,25 mM HEPES pH 7,DMSO,2,2,9/29/22,6648.715277777777,7088.863988988989,6653.476288788788,1.0661531945267273,0.9379515112215248,4.018598709330847,267.3546406065672,0.3982395117354893,0.04017906619988421,0.035347655529353976
321,140.031,G9,8023,9923.986486,64,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7958.715277777777,7088.863988988989,7963.476288788788,0.890769902835852,1.1226243688930255,4.018598709330847,267.3546406065672,0.3982395117354893,0.033569555903269384,0.042307223661183335
322,280.056,G9,7845,9923.986486,64,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7780.715277777777,7090.665790790791,7783.674486986986,0.9113465641271825,1.0972774127455267,4.018598709330847,267.3546406065672,0.3982395117354893,0.03434500940489823,0.04135199993497562
323,420.075,G9,7790,9923.986486,64,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7725.715277777777,7090.665790790791,7728.674486986986,0.9178320308280237,1.089523972156265,4.018598709330847,267.3546406065672,0.3982395117354893,0.03458942117814039,0.04105980428967494
325,140.031,G10,7157,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7092.715277777777,7091.566691691692,7094.773586086086,0.9998381081408519,1.0001619180723658,4.018598709330847,267.3546406065672,0.3982395117354893,0.03767990907435329,0.03769211217871336
326,280.056,G10,7078,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7013.715277777777,7096.071196196196,7011.269081581581,1.0117462213274293,0.9883901505339768,4.018598709330847,267.3546406065672,0.3982395117354893,0.03812867936199537,0.03724848221802065
327,420.075,G10,6981,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6916.715277777777,7094.269394394394,6916.070883383383,1.025672686068503,0.9749699037351683,4.018598709330847,267.3546406065672,0.3982395117354893,0.03865351348423656,0.03674272780452609
329,140.031,G11,7432,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7367.715277777777,7094.269394394394,7367.070883383383,0.9628826859803742,1.0385481165671124,4.018598709330847,267.3546406065672,0.3982395117354893,0.036287203739893,0.03913873169417555
330,280.056,G11,7253,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7188.715277777777,7096.071196196196,7186.269081581581,0.9871081808195816,1.0130601887725361,4.018598709330847,267.3546406065672,0.3982395117354893,0.037200167860292455,0.03817819546751984
331,420.075,G11,7177,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7112.715277777777,7098.773898898899,7107.566378878879,0.9980385158385143,1.0019653391430867,4.018598709330847,267.3546406065672,0.3982395117354893,0.03761208947056418,0.03776007577281884
333,140.031,G12,7073,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7008.715277777777,7096.9720970970975,7005.36818068068,1.0125984555048388,0.9875582908147358,4.018598709330847,267.3546406065672,0.3982395117354893,0.03816079674174465,0.037217132814623174
334,280.056,G12,6974,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6909.715277777777,7096.071196196196,6907.269081581581,1.0269796812918932,0.9737290992379187,4.018598709330847,267.3546406065672,0.3982395117354893,0.03870276903753924,0.03669596694019206
335,420.075,G12,6915,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6850.715277777777,7098.773898898899,6845.566378878879,1.0362363911752392,0.9650307676087866,4.018598709330847,267.3546406065672,0.3982395117354893,0.03905161834885638,0.036368162276969394
337,140.031,H1,7441,3.519144144,128,25 mM HEPES pH 7,PCA,1,2,9/29/22,7376.715277777777,7089.76488988989,7380.575387887888,0.9611208648638971,1.0404518688100777,4.018598709330847,267.3546406065672,0.3982395117354893,0.036220807600554586,0.039210476367240184
338,280.056,H1,7262,3.519144144,128,25 mM HEPES pH 7,PCA,1,2,9/29/22,7197.715277777777,7091.566691691692,7199.773586086086,0.9852566771972909,1.0149639410155014,4.018598709330847,267.3546406065672,0.3982395117354893,0.037130391927526714,0.03824994013683431
339,420.075,H1,7170,3.519144144,128,25 mM HEPES pH 7,PCA,1,2,9/29/22,7105.715277777777,7090.665790790791,7108.674486986986,0.9978829404814448,1.0021215509682266,4.018598709330847,267.3546406065672,0.3982395117354893,0.037606226443147615,0.03776596276020832
341,140.031,H2,7007,3.519144144,128,25 mM HEPES pH 7,PCA,2,2,9/29/22,6942.715277777777,7091.566691691692,6944.773586086086,1.0214335877287835,0.9790161710107436,4.018598709330847,267.3546406065672,0.3982395117354893,0.03849375840132524,0.036895215127666886
342,280.056,H2,6875,3.519144144,128,25 mM HEPES pH 7,PCA,2,2,9/29/22,6810.715277777777,7090.665790790791,6813.674486986986,1.0410865698893708,0.9605349150803695,4.018598709330847,267.3546406065672,0.3982395117354893,0.03923440268667483,0.03619873192378119
343,420.075,H2,6821,3.519144144,128,25 mM HEPES pH 7,PCA,2,2,9/29/22,6756.715277777777,7089.76488988989,6760.575387887888,1.0492635009601101,0.9530494476220391,4.018598709330847,267.3546406065672,0.3982395117354893,0.03954255937260164,0.035916635176136164
345,140.031,H3,6982,3.519144144,128,25 mM HEPES pH 7,PCA,3,2,9/29/22,6917.715277777777,7087.963088088088,6923.37718968969,1.0245902838521992,0.9759998857692209,4.018598709330847,267.3546406065672,0.3982395117354893,0.03861272196589662,0.03678154362958036
346,280.056,H3,6819,3.519144144,128,25 mM HEPES pH 7,PCA,3,2,9/29/22,6754.715277777777,7089.76488988989,6758.575387887888,1.0495739993834439,0.9527675043278843,4.018598709330847,267.3546406065672,0.3982395117354893,0.0395542608492463,0.03590600988306552
347,420.075,H3,6789,3.519144144,128,25 mM HEPES pH 7,PCA,3,2,9/29/22,6724.715277777777,7093.368493493494,6724.971784284284,1.0548185520387208,0.9480303489801454,4.018598709330847,267.3546406065672,0.3982395117354893,0.03975190762291269,0.03572748581596148
349,140.031,H4,6974,3.519144144,128,25 mM HEPES pH 7,TOXO,1,2,9/29/22,6909.715277777777,7104.179304304304,6899.160973473473,1.028186619688136,0.9725860858832365,4.018598709330847,267.3546406065672,0.3982395117354893,0.038748253839592205,0.03665289142557582
350,280.056,H4,6824,3.519144144,128,25 mM HEPES pH 7,TOXO,1,2,9/29/22,6759.715277777777,7107.782907907908,6745.557369869869,1.0515995359678996,0.9509323328861998,4.018598709330847,267.3546406065672,0.3982395117354893,0.039630595437277434,0.0358368497549335
351,420.075,H4,6779,3.519144144,128,25 mM HEPES pH 7,TOXO,1,2,9/29/22,6714.715277777777,7107.782907907908,6700.557369869869,1.058661930408599,0.9445886087677131,4.018598709330847,267.3546406065672,0.3982395117354893,0.03989674959685117,0.03559778066402959
353,140.031,H5,7366,3.519144144,128,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7301.715277777777,7103.278403403403,7292.061874374374,0.9727872750131595,1.0279739730214628,4.018598709330847,267.3546406065672,0.3982395117354893,0.03666046893238067,0.038740235269565444
354,280.056,H5,7183,3.519144144,128,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7118.715277777777,7106.882007007007,7105.4582707707705,0.9983346224381546,1.0016681556708693,4.018598709330847,267.3546406065672,0.3982395117354893,0.03762324857151191,0.037748876138278584
355,420.075,H5,7158,3.519144144,128,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7093.715277777777,7105.981106106106,7081.359171671671,1.0017321291055814,0.9982708659777858,4.018598709330847,267.3546406065672,0.3982395117354893,0.03775128732642102,0.037620846128566615
357,140.031,H6,7315,3.519144144,128,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7250.715277777777,7104.179304304304,7240.160973473473,0.9797606746576005,1.0206574175366576,4.018598709330847,267.3546406065672,0.3982395117354893,0.036923269084318006,0.038464504082878555
358,280.056,H6,7086,3.519144144,128,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7021.715277777777,7104.179304304304,7011.160973473473,1.0117618218777928,0.9883749103559144,4.018598709330847,267.3546406065672,0.3982395117354893,0.038129267285845626,0.0372479078778052
359,420.075,H6,7084,3.519144144,128,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7019.715277777777,7107.782907907908,7005.557369869869,1.0125711096891306,0.987584961126345,4.018598709330847,267.3546406065672,0.3982395117354893,0.03815976618468254,0.03721813790999834
361,140.031,H7,7329,4961.993243,128,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7264.715277777777,7087.963088088088,7270.37718968969,0.9756887180571118,1.024917047305107,4.018598709330847,267.3546406065672,0.3982395117354893,0.036769812968514885,0.03862503218515781
362,280.056,H7,7139,4961.993243,128,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7074.715277777777,7088.863988988989,7079.476288788788,1.001998553372319,0.9980054328765319,4.018598709330847,267.3546406065672,0.3982395117354893,0.03776132781644684,0.03761084303625977
363,420.075,H7,7053,4961.993243,128,25 mM HEPES pH 7,DMSO,1,2,9/29/22,6988.715277777777,7089.76488988989,6992.575387887888,1.0144509864401525,0.9857548697440149,4.018598709330847,267.3546406065672,0.3982395117354893,0.038230611402628394,0.03714916922273137
365,140.031,H8,7127,4961.993243,128,25 mM HEPES pH 7,DMSO,2,2,9/29/22,7062.715277777777,7089.76488988989,7066.575387887888,1.0038278247421624,0.9961867716277485,4.018598709330847,267.3546406065672,0.3982395117354893,0.0378302659101753,0.03754230510252755
366,280.056,H8,6956,4961.993243,128,25 mM HEPES pH 7,DMSO,2,2,9/29/22,6891.715277777777,7088.863988988989,6896.476288788788,1.0285868758124646,0.9722076214613528,4.018598709330847,267.3546406065672,0.3982395117354893,0.038763337932320015,0.0366386286440957
367,420.075,H8,6861,4961.993243,128,25 mM HEPES pH 7,DMSO,2,2,9/29/22,6796.715277777777,7090.665790790791,6799.674486986986,1.0432300860247894,0.9585613120212848,4.018598709330847,267.3546406065672,0.3982395117354893,0.03931518345991971,0.036124354871033354
369,140.031,H9,7697,4961.993243,128,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7632.715277777777,7091.566691691692,7634.773586086086,0.9291205456213795,1.076286607494206,4.018598709330847,267.3546406065672,0.3982395117354893,0.035014840996832025,0.04056094185628588
370,280.056,H9,7570,4961.993243,128,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7505.715277777777,7092.467592592592,7506.872685185185,0.9449507534607947,1.0582562068315122,4.018598709330847,267.3546406065672,0.3982395117354893,0.03561141945183146,0.039881449409886784
371,420.075,H9,7462,4961.993243,128,25 mM HEPES pH 7,DMSO,3,2,9/29/22,7397.715277777777,7094.269394394394,7397.070883383383,0.9589775617717768,1.042777265979437,4.018598709330847,267.3546406065672,0.3982395117354893,0.03614003490028424,0.039298111121695435
373,140.031,H10,7142,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7077.715277777777,7095.170295295296,7076.169982482482,1.0024667323652101,0.9975393374307892,4.018598709330847,267.3546406065672,0.3982395117354893,0.0377789716541404,0.037593277797630026
374,280.056,H10,7020,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6955.715277777777,7095.170295295296,6954.169982482482,1.0200534381340698,0.9803407964873364,4.018598709330847,267.3546406065672,0.3982395117354893,0.03844174594701366,0.03694513486371483
375,420.075,H10,6941,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6876.715277777777,7096.9720970970975,6873.36818068068,1.0320449615864324,0.9689500334005082,4.018598709330847,267.3546406065672,0.3982395117354893,0.038893659703792126,0.03651586342820512
377,140.031,H11,7244,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7179.715277777777,7096.071196196196,7177.269081581581,0.9883459738473189,1.0117914439488387,4.018598709330847,267.3546406065672,0.3982395117354893,0.03724681544062555,0.03813038164203442
378,280.056,H11,7074,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7009.715277777777,7097.872997997998,7005.467279779779,1.0125841313219284,0.9875722609779597,4.018598709330847,267.3546406065672,0.3982395117354893,0.03816025691919865,0.03721765929315301
379,420.075,H11,6997,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,6932.715277777777,7098.773898898899,6927.566378878879,1.0239707008261096,0.9765904426691401,4.018598709330847,267.3546406065672,0.3982395117354893,0.03858937229805187,0.03680379931229942
381,140.031,H12,7583,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7518.715277777777,7100.5757007007005,7511.764577077077,0.9443353724964874,1.058945824888837,4.018598709330847,267.3546406065672,0.3982395117354893,0.03558822815541168,0.03990743830842229
382,280.056,H12,7425,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7360.715277777777,7102.3775025025025,7351.962775275275,0.9648613869286624,1.0364183016828878,4.018598709330847,267.3546406065672,0.3982395117354893,0.03636177323177736,0.03905846764064082
383,420.075,H12,7360,1.0,1,25 mM HEPES pH 7,O2NS,1,2,9/29/22,7295.715277777777,7104.179304304304,7285.160973473473,0.9737087520549116,1.0270011416551443,4.018598709330847,267.3546406065672,0.3982395117354893,0.0366951957964883,0.038703573216036215
