,index,time_s,well,rtdp_fluor,concentration,fold_dilution,media,name,replicate,plate,date,blanked_rtdp_fluor,expected_blanked_rtdp_fluor,estimated_true_rtdp_fluor,F0_F_ratio,F_F0_ratio,u_blanked_rtdp_fluor,u_expected_blanked_rtdp_fluor,u_estimated_true_rtdp_fluor,u_F0_F_ratio,u_F_F0_ratio
683,299,224.042,G3,3380,0.247524752,4,MM noC,BG WT,2,2,12/3/21,3378.9861111111113,4171.813313313313,3375.39502002002,1.2348842720629185,0.8097924822780876,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04567666837712125,0.029953108565802054
685,301,74.679,G4,3680,0.123762376,8,MM noC,BG WT,2,2,12/3/21,3678.9861111111113,4170.011511511512,3677.196821821822,1.1335325314887899,0.8821978833607825,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04192780705947496,0.03263128460305145
686,302,149.363,G4,3675,0.123762376,8,MM noC,BG WT,2,2,12/3/21,3673.9861111111113,4170.011511511512,3672.196821821822,1.1350759298773958,0.8809983311935916,0.11785113019775789,154.17683485385902,0.011678940830408439,0.041984895240478874,0.03258691482092739
687,303,224.042,G4,3683,0.123762376,8,MM noC,BG WT,2,2,12/3/21,3681.9861111111113,4170.011511511512,3680.196821821822,1.1326085054762944,0.8829176146610971,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04189362860973585,0.0326579064723261
689,305,74.679,G5,3772,0.061881188,16,MM noC,BG WT,2,2,12/3/21,3770.9861111111113,4169.110610610611,3770.097722722723,1.1056005782290381,0.9044857787627154,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04089464257336267,0.03345568314955078
690,306,149.363,G5,3784,0.061881188,16,MM noC,BG WT,2,2,12/3/21,3782.9861111111113,4169.110610610611,3782.097722722723,1.1020926818415282,0.9073647039639736,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04076489031673596,0.03356217062666935
691,307,224.042,G5,3775,0.061881188,16,MM noC,BG WT,2,2,12/3/21,3773.9861111111113,4169.110610610611,3773.097722722723,1.104721512278874,0.90520551006303,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04086212713443282,0.0334823050188302
693,309,74.679,G6,4182,0.030940594,32,MM noC,BG WT,2,2,12/3/21,4180.986111111111,4168.20970970971,4180.998623623624,0.9969441746932871,1.0030651919979903,0.11785113019775789,154.17683485385902,0.011678940830408439,0.036875591841911665,0.0371019998409904
694,310,149.363,G6,4205,0.030940594,32,MM noC,BG WT,2,2,12/3/21,4203.986111111111,4169.110610610611,4203.097722722723,0.9917024293030454,1.0083669964414486,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0366817068987523,0.03729810628359105
695,311,224.042,G6,4208,0.030940594,32,MM noC,BG WT,2,2,12/3/21,4206.986111111111,4169.110610610611,4206.097722722723,0.9909950973568957,1.0090867277417632,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03665554366418881,0.037324728152888696
697,313,74.679,G7,4225,1.0,1,MM noC,RTDP,1,2,12/3/21,4223.986111111111,4168.20970970971,4223.998623623624,0.9867953552140241,1.0133813406358323,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03650020098613827,0.03748357996758886
698,314,149.363,G7,4254,1.0,1,MM noC,RTDP,1,2,12/3/21,4252.986111111111,4168.20970970971,4252.998623623624,0.9800666755614489,1.0203387432055395,0.11785113019775789,154.17683485385902,0.011678940830408439,0.036251316392437116,0.037740924704144294
699,315,224.042,G7,4247,1.0,1,MM noC,RTDP,1,2,12/3/21,4245.986111111111,4168.20970970971,4245.998623623624,0.9816824242549977,1.0186593701714721,0.11785113019775789,154.17683485385902,0.011678940830408439,0.036311080711421424,0.037678807009112775
701,317,74.679,G8,4266,1.0,1,MM noC,RTDP,1,2,12/3/21,4264.986111111111,4168.20970970971,4264.998623623624,0.9773091599923711,1.0232176684067977,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03614931968915865,0.03784741218134249
702,318,149.363,G8,4198,1.0,1,MM noC,RTDP,1,2,12/3/21,4196.986111111111,4168.20970970971,4196.998623623624,0.9931435761643029,1.0069037589330012,0.11785113019775789,154.17683485385902,0.011678940830408439,0.036735012936430195,0.03724398314390818
703,319,224.042,G8,4215,1.0,1,MM noC,RTDP,1,2,12/3/21,4213.986111111111,4168.20970970971,4213.998623623624,0.9891370630391811,1.0109822363014505,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0365868175336288,0.03739484040326168
705,321,74.679,G9,4251,1.0,1,MM noC,RTDP,1,2,12/3/21,4249.986111111111,4168.20970970971,4249.998623623624,0.980758487556479,1.0196190119052249,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03627690556537776,0.03771430283484501
706,322,149.363,G9,4186,1.0,1,MM noC,RTDP,1,2,12/3/21,4184.986111111111,4168.20970970971,4184.998623623624,0.995991300616755,1.004024833731743,0.11785113019775789,154.17683485385902,0.011678940830408439,0.036840346342098346,0.037137495666719554
707,323,224.042,G9,4137,1.0,1,MM noC,RTDP,1,2,12/3/21,4135.986111111111,4168.20970970971,4135.998623623624,1.0077910080565664,0.9922692224932721,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03727680127003544,0.03670267180155089
709,325,74.679,G10,4250,1.0,1,MM noC,RTDP,1,2,12/3/21,4248.986111111111,4168.20970970971,4248.998623623624,0.98098930864503,1.0193791014717868,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03628544331955917,0.03770542887841193
710,326,149.363,G10,4230,1.0,1,MM noC,RTDP,1,2,12/3/21,4228.986111111111,4168.20970970971,4228.998623623624,0.9856286542488102,1.014580892803023,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03645704632419793,0.03752794974975289
711,327,224.042,G10,4224,1.0,1,MM noC,RTDP,1,2,12/3/21,4222.986111111111,4168.20970970971,4222.998623623624,0.9870290269347994,1.013141430202394,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03650884418128069,0.037474706011156086
713,329,74.679,G11,3913,1.0,1,MM noC,RTDP,1,2,12/3/21,3911.9861111111113,4168.20970970971,3911.9986236236236,1.0654968529516666,0.9385292854031191,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03941126100296745,0.0347149055611793
714,330,149.363,G11,3897,1.0,1,MM noC,RTDP,1,2,12/3/21,3895.9861111111113,4168.20970970971,3895.9986236236236,1.0698726115938426,0.9346907184681081,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03957311428914601,0.03457292225832256
715,331,224.042,G11,3877,1.0,1,MM noC,RTDP,1,2,12/3/21,3875.9861111111113,4168.20970970971,3875.9986236236236,1.075393112066021,0.9298925097993445,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03977730999917482,0.03439544312975702
717,333,74.679,G12,4209,1.0,1,MM noC,RTDP,1,2,12/3/21,4207.986111111111,4168.20970970971,4207.998623623624,0.9905474300352436,1.0095427737008213,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03663898506648027,0.03734159666466593
718,334,149.363,G12,4220,1.0,1,MM noC,RTDP,1,2,12/3/21,4218.986111111111,4168.20970970971,4218.998623623624,0.9879648215296667,1.0121817884686413,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03654345793458342,0.03743921018542511
719,335,224.042,G12,4186,1.0,1,MM noC,RTDP,1,2,12/3/21,4184.986111111111,4168.20970970971,4184.998623623624,0.995991300616755,1.004024833731743,0.11785113019775789,154.17683485385902,0.011678940830408439,0.036840346342098346,0.037137495666719554
721,337,74.679,H1,3311,0.99009901,1,MM noC,BG WT,2,2,12/3/21,3309.9861111111113,4180.822322322323,3297.3860110110113,1.2640989584789937,0.7910773071146532,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04675727939910284,0.029260860019658327
722,338,149.363,H1,3309,0.99009901,1,MM noC,BG WT,2,2,12/3/21,3307.9861111111113,4180.822322322323,3295.3860110110113,1.2648661517329889,0.7905974862477768,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04678565682115414,0.029243112106824606
723,339,224.042,H1,3270,0.99009901,1,MM noC,BG WT,2,2,12/3/21,3268.9861111111113,4180.822322322323,3256.3860110110113,1.280014779613954,0.7812409793436876,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04734598370712778,0.02889702780658702
725,341,74.679,H2,3524,0.495049505,2,MM noC,BG WT,2,2,12/3/21,3522.9861111111113,4175.416916916917,3515.7914164164167,1.185571533839973,0.843475042590706,0.11785113019775789,154.17683485385902,0.011678940830408439,0.043852658095284,0.031198980068990103
726,342,149.363,H2,3503,0.495049505,2,MM noC,BG WT,2,2,12/3/21,3501.9861111111113,4175.416916916917,3494.7914164164167,1.1926955647889128,0.8384369234885042,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04411616618997876,0.031012626984137173
727,343,224.042,H2,3480,0.495049505,2,MM noC,BG WT,2,2,12/3/21,3478.9861111111113,4175.416916916917,3471.7914164164167,1.2005969605526192,0.8329189835194261,0.11785113019775789,154.17683485385902,0.011678940830408439,0.044408427938751,0.030808525986451594
729,345,74.679,H3,3531,0.247524752,4,MM noC,BG WT,2,2,12/3/21,3529.9861111111113,4171.813313313313,3526.39502002002,1.1820066097412305,0.8460189577272532,0.11785113019775789,154.17683485385902,0.011678940830408439,0.043720796461944475,0.03129307598528348
730,346,149.363,H3,3528,0.247524752,4,MM noC,BG WT,2,2,12/3/21,3526.9861111111113,4171.813313313313,3523.39502002002,1.1830130310505287,0.8452992264269387,0.11785113019775789,154.17683485385902,0.011678940830408439,0.043758022600283615,0.031266454116017584
731,347,224.042,H3,3542,0.247524752,4,MM noC,BG WT,2,2,12/3/21,3540.9861111111113,4171.813313313313,3537.39502002002,1.178331003077692,0.8486579724950732,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04358484083295841,0.031390689505926675
733,349,74.679,H4,3310,0.123762376,8,MM noC,BG WT,2,2,12/3/21,3308.9861111111113,4170.011511511512,3307.196821821822,1.2603490045464216,0.7934310229886548,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04661857376677594,0.02934792072720896
734,350,149.363,H4,3350,0.123762376,8,MM noC,BG WT,2,2,12/3/21,3348.9861111111113,4169.110610610611,3348.097722722723,1.2449523781619378,0.8032435758518022,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04604907375789084,0.029710873539244974
735,351,224.042,H4,3310,0.123762376,8,MM noC,BG WT,2,2,12/3/21,3308.9861111111113,4170.011511511512,3307.196821821822,1.2603490045464216,0.7934310229886548,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04661857376677594,0.02934792072720896
737,353,74.679,H5,3993,0.061881188,16,MM noC,BG WT,2,2,12/3/21,3991.9861111111113,4169.110610610611,3991.097722722723,1.0443798954084906,0.9575059845525539,0.11785113019775789,154.17683485385902,0.011678940830408439,0.038630173824456646,0.035416827520176664
738,354,149.363,H5,3999,0.061881188,16,MM noC,BG WT,2,2,12/3/21,3997.9861111111113,4169.110610610611,3997.097722722723,1.0428121880850423,0.958945447153183,0.11785113019775789,154.17683485385902,0.011678940830408439,0.038572186489526976,0.03547007125875571
739,355,224.042,H5,4001,0.061881188,16,MM noC,BG WT,2,2,12/3/21,3999.9861111111113,4169.110610610611,3999.097722722723,1.0422906643512462,0.9594252680200593,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03855289604482949,0.0354878191716155
741,357,74.679,H6,4030,0.030940594,32,MM noC,BG WT,2,2,12/3/21,4028.9861111111113,4169.110610610611,4028.097722722723,1.0347867676370037,0.9663826705897666,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03827533723936963,0.03574516390808867
742,358,149.363,H6,4017,0.030940594,32,MM noC,BG WT,2,2,12/3/21,4015.9861111111113,4168.20970970971,4015.9986236236236,1.0379042955102529,0.9634799704806901,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03839065030208951,0.03563779702983829
743,359,224.042,H6,4000,0.030940594,32,MM noC,BG WT,2,2,12/3/21,3998.9861111111113,4169.110610610611,3998.097722722723,1.0425513609966601,0.9591853575866212,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03856253885472533,0.035478945215185596
745,361,74.679,H7,4208,1.0,1,MM noC,RTDP,1,2,12/3/21,4206.986111111111,4168.20970970971,4206.998623623624,0.9907828823181307,1.009302863267383,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03664769412216361,0.037332722708233346
746,362,149.363,H7,4208,1.0,1,MM noC,RTDP,1,2,12/3/21,4206.986111111111,4168.20970970971,4206.998623623624,0.9907828823181307,1.009302863267383,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03664769412216361,0.037332722708233346
747,363,224.042,H7,4200,1.0,1,MM noC,RTDP,1,2,12/3/21,4198.986111111111,4168.20970970971,4198.998623623624,0.9926705378686593,1.0073835797998776,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03671751590133353,0.03726173105677312
749,365,74.679,H8,4246,1.0,1,MM noC,RTDP,1,2,12/3/21,4244.986111111111,4168.20970970971,4244.998623623624,0.9819136804958813,1.018419459738034,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03631963456128846,0.03766993305267975
750,366,149.363,H8,4157,1.0,1,MM noC,RTDP,1,2,12/3/21,4155.986111111111,4168.20970970971,4155.998623623624,1.0029411940921051,0.9970674311620358,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03709741333052158,0.036880150930187594
751,367,224.042,H8,4162,1.0,1,MM noC,RTDP,1,2,12/3/21,4160.986111111111,4168.20970970971,4160.998623623624,1.0017360252314402,0.9982669833292267,0.11785113019775789,154.17683485385902,0.011678940830408439,0.037052835794093616,0.036924520712347544
753,369,74.679,H9,4207,1.0,1,MM noC,RTDP,1,2,12/3/21,4205.986111111111,4168.20970970971,4205.998623623624,0.991018446561246,1.009062952833945,0.11785113019775789,154.17683485385902,0.011678940830408439,0.036656407319101615,0.037323848751800774
754,370,149.363,H9,4130,1.0,1,MM noC,RTDP,1,2,12/3/21,4128.986111111111,4168.20970970971,4128.998623623624,1.0094995426673639,0.9905898494592048,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03733999761234515,0.036640554106529215
755,371,224.042,H9,4136,1.0,1,MM noC,RTDP,1,2,12/3/21,4134.986111111111,4168.20970970971,4134.998623623624,1.0080347302678143,0.9920293120598339,0.11785113019775789,154.17683485385902,0.011678940830408439,0.037285816218982304,0.03669379784511918
757,373,74.679,H10,4379,1.0,1,MM noC,RTDP,1,2,12/3/21,4377.986111111111,4168.20970970971,4377.998623623624,0.9520839498967747,1.0503275473853124,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03521627390783714,0.038850169258370836
758,374,149.363,H10,4358,1.0,1,MM noC,RTDP,1,2,12/3/21,4356.986111111111,4168.20970970971,4356.998623623624,0.9566728342814119,1.0452894282831104,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03538601042139243,0.03866381617324887
759,375,224.042,H10,4340,1.0,1,MM noC,RTDP,1,2,12/3/21,4338.986111111111,4168.20970970971,4338.998623623624,0.9606415174986203,1.0409710404812234,0.11785113019775789,154.17683485385902,0.011678940830408439,0.035532806547918745,0.0385040849574338
761,377,74.679,H11,4247,1.0,1,MM noC,RTDP,1,2,12/3/21,4245.986111111111,4168.20970970971,4245.998623623624,0.9816824242549977,1.0186593701714721,0.11785113019775789,154.17683485385902,0.011678940830408439,0.036311080711421424,0.037678807009112775
762,378,149.363,H11,4247,1.0,1,MM noC,RTDP,1,2,12/3/21,4245.986111111111,4168.20970970971,4245.998623623624,0.9816824242549977,1.0186593701714721,0.11785113019775789,154.17683485385902,0.011678940830408439,0.036311080711421424,0.037678807009112775
763,379,224.042,H11,4229,1.0,1,MM noC,RTDP,1,2,12/3/21,4227.986111111111,4168.20970970971,4227.998623623624,0.9858617736847394,1.014340982369585,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03646566909108433,0.03751907579332006
765,381,74.679,H12,4122,1.0,1,MM noC,RTDP,1,2,12/3/21,4120.986111111111,4168.20970970971,4120.998623623624,1.0114592609490063,0.9886705659916993,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03741248489271894,0.036569562455076636
766,382,149.363,H12,4115,1.0,1,MM noC,RTDP,1,2,12/3/21,4113.986111111111,4168.20970970971,4113.998623623624,1.0131802665871674,0.986991192957632,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03747614252116017,0.03650744476005629
767,383,224.042,H12,4110,1.0,1,MM noC,RTDP,1,2,12/3/21,4108.986111111111,4168.20970970971,4108.998623623624,1.0144131463705313,0.9857916407904411,0.11785113019775789,154.17683485385902,0.011678940830408439,0.037521745046465056,0.03646307497789928
